"","language","target","observations_per_class","top_k_words","classifier","C","kernel","Accuracy","Precision","Recall","F1"
"212","ro","d_fr_eco",419,10000,"SVM",3,"poly",0.687284519542584,0.74842583653218,0.687427201096266,0.716630831363093
"213","ro","d_fr_eco",419,10000,"SVM",5,"rbf",0.818531319337771,0.827297544937464,0.818619390202124,0.822935589632274
"214","ro","d_fr_eco",419,10000,"SVM",5,"linear",0.808964840416453,0.818873682863951,0.809044193216855,0.813929262444311
"215","ro","d_fr_eco",419,10000,"SVM",5,"sigmoid",0.828076463560334,0.836169055469524,0.828134635149024,0.832132452241095
"216","ro","d_fr_eco",419,10000,"SVM",5,"poly",0.695643454514422,0.752232075973941,0.695786228160329,0.722908981673466
"217","es","d_fr_sec",2303,10000,"SVM",1,"rbf",0.617838541666667,0.640952295970619,0.617838541666667,0.629183212937392
"218","es","d_fr_sec",2303,10000,"SVM",1,"linear",0.630208333333333,0.654400411734431,0.630208333333333,0.64207657684916
"219","es","d_fr_sec",2303,10000,"SVM",1,"sigmoid",0.578776041666667,0.58396961739825,0.578776041666667,0.581361230594776
"220","es","d_fr_sec",2303,10000,"SVM",1,"poly",0.59765625,0.638206388206388,0.59765625,0.617266069722833
"221","es","d_fr_sec",2303,10000,"SVM",3,"rbf",0.590494791666667,0.615797397942913,0.590494791666667,0.602880727139358
"222","es","d_fr_sec",2303,10000,"SVM",3,"linear",0.604817708333333,0.630934505215227,0.604817708333333,0.61760012625331
"223","es","d_fr_sec",2303,10000,"SVM",3,"sigmoid",0.571614583333333,0.573406740073407,0.571614583333333,0.57250925918548
"224","es","d_fr_sec",2303,10000,"SVM",3,"poly",0.592447916666667,0.629803846886307,0.592447916666667,0.610555023315003
"225","es","d_fr_sec",2303,10000,"SVM",5,"rbf",0.5859375,0.613029827315542,0.5859375,0.599177569328655
"226","es","d_fr_sec",2303,10000,"SVM",5,"linear",0.587890625,0.613535071255084,0.587890625,0.600439157617268
"227","es","d_fr_sec",2303,10000,"SVM",5,"sigmoid",0.568359375,0.569611456885612,0.568359375,0.568984727125042
"228","es","d_fr_sec",2303,10000,"SVM",5,"poly",0.590494791666667,0.622157810057605,0.590494791666667,0.605912931554141
"229","es","d_fr_sec",2303,10000,"SVM",1,"rbf",0.70859353793431,0.722626523276483,0.708614291340721,0.715551815551779
"230","es","d_fr_sec",2303,10000,"SVM",1,"linear",0.700120453311618,0.715426029695506,0.700145232371795,0.707703154519361
"231","es","d_fr_sec",2303,10000,"SVM",1,"sigmoid",0.586456424742128,0.589516882062552,0.586472253911343,0.587990626725802
"232","es","d_fr_sec",2303,10000,"SVM",1,"poly",0.680912815553746,0.70980564878966,0.680953084256845,0.6950800800761
"233","es","d_fr_sec",2303,10000,"SVM",3,"rbf",0.697853259025516,0.712395224243145,0.697871255024989,0.705058450335395
"234","es","d_fr_sec",2303,10000,"SVM",3,"linear",0.701105922570575,0.71678013303376,0.701127312174055,0.708867323875382
"235","es","d_fr_sec",2303,10000,"SVM",3,"sigmoid",0.565937584826276,0.567048153425578,0.565950860359626,0.566498975536415
"236","es","d_fr_sec",2303,10000,"SVM",3,"poly",0.691012231948968,0.714594223846401,0.691041683642981,0.702620633034869
"237","es","d_fr_sec",2303,10000,"SVM",5,"rbf",0.694271681596091,0.708907817695412,0.694285432963929,0.701520436916159
"238","es","d_fr_sec",2303,10000,"SVM",5,"linear",0.699482771783388,0.713841003629928,0.699498859191656,0.706597161544004
"239","es","d_fr_sec",2303,10000,"SVM",5,"sigmoid",0.560726918770358,0.561493992055194,0.560738282947632,0.561115883054866
"240","es","d_fr_sec",2303,10000,"SVM",5,"poly",0.691012868146037,0.70978453273443,0.691035741932855,0.700284669005236
"241","es","d_fr_sec",2303,10000,"SVM",1,"rbf",0.721255626809627,0.737471927036269,0.72123929360423,0.729265291419424
"242","es","d_fr_sec",2303,10000,"SVM",1,"linear",0.707789314151285,0.726128240567987,0.707771700257135,0.716832471777339
"243","es","d_fr_sec",2303,10000,"SVM",1,"sigmoid",0.603348799990952,0.607120485567996,0.603338505450529,0.605223587265483
"244","es","d_fr_sec",2303,10000,"SVM",1,"poly",0.697155774972856,0.726603660142306,0.697145376104592,0.711569762693821
"245","es","d_fr_sec",2303,10000,"SVM",3,"rbf",0.719958633052841,0.734312413039146,0.719946264305374,0.727058379415611
"246","es","d_fr_sec",2303,10000,"SVM",3,"linear",0.717566814829895,0.73443321157165,0.717552038063161,0.72589449227126
"247","es","d_fr_sec",2303,10000,"SVM",3,"sigmoid",0.577291723217517,0.57874775113868,0.577284672425033,0.578015285943066
"248","es","d_fr_sec",2303,10000,"SVM",3,"poly",0.707146048226565,0.730155454825102,0.707134239642185,0.718460480661428
"249","es","d_fr_sec",2303,10000,"SVM",5,"rbf",0.719091001628664,0.732166403068898,0.719079623442706,0.725564007478058
"250","es","d_fr_sec",2303,10000,"SVM",5,"linear",0.719742043295331,0.734730185727606,0.719726421030711,0.727150916073812
"251","es","d_fr_sec",2303,10000,"SVM",5,"sigmoid",0.570560616856678,0.571473788200019,0.570555544238012,0.571014297063885
"252","es","d_fr_sec",2303,10000,"SVM",5,"poly",0.708015093422005,0.726663509656356,0.708001446382008,0.717211100339958
"253","pl","d_fr_wel",511,10000,"SVM",1,"rbf",0.850439882697947,0.853896103896104,0.850584795321637,0.852237233156143
"254","pl","d_fr_wel",511,10000,"SVM",1,"linear",0.782991202346041,0.793272312842795,0.783264533883729,0.788236658917064
"255","pl","d_fr_wel",511,10000,"SVM",1,"sigmoid",0.873900293255132,0.877578304048892,0.874045407636739,0.875808293046487
"256","pl","d_fr_wel",511,10000,"SVM",1,"poly",0.656891495601173,0.779578408675521,0.657860337117303,0.713566009322759
"257","pl","d_fr_wel",511,10000,"SVM",3,"rbf",0.87683284457478,0.878088336783989,0.876917784657723,0.877502670354046
"258","pl","d_fr_wel",511,10000,"SVM",3,"linear",0.824046920821114,0.83577890163117,0.824320605435157,0.830010209954253
"259","pl","d_fr_wel",511,10000,"SVM",3,"sigmoid",0.906158357771261,0.906202697123985,0.906174750601995,0.906188723647525
"260","pl","d_fr_wel",511,10000,"SVM",3,"poly",0.697947214076246,0.771988887842546,0.698710010319917,0.733523856535509
"261","pl","d_fr_wel",511,10000,"SVM",5,"rbf",0.882697947214076,0.884546271338724,0.882800137598899,0.883672341880973
"262","pl","d_fr_wel",511,10000,"SVM",5,"linear",0.844574780058651,0.857856785892768,0.844857241142071,0.851307390339058
"263","pl","d_fr_wel",511,10000,"SVM",5,"sigmoid",0.882697947214076,0.88288939362654,0.882731338149295,0.882810358813484
"264","pl","d_fr_wel",511,10000,"SVM",5,"poly",0.721407624633431,0.785812306330235,0.722101823185414,0.752611157327456
"265","pl","d_fr_wel",511,10000,"SVM",1,"rbf",0.821114369501466,0.830937510326823,0.821018231854145,0.825948090605782
"266","pl","d_fr_wel",511,10000,"SVM",1,"linear",0.73900293255132,0.766757329890785,0.738820089439284,0.75252951030603
"267","pl","d_fr_wel",511,10000,"SVM",1,"sigmoid",0.846041055718475,0.853003793104759,0.845983832129343,0.849479309906329
"268","pl","d_fr_wel",511,10000,"SVM",1,"poly",0.618768328445748,0.747655684263064,0.618670450636395,0.677074773422129
"269","pl","d_fr_wel",511,10000,"SVM",3,"rbf",0.86217008797654,0.86635361693432,0.862108703130375,0.864225947511081
"270","pl","d_fr_wel",511,10000,"SVM",3,"linear",0.788856304985337,0.810095185416404,0.78875128998968,0.799280771906921
"271","pl","d_fr_wel",511,10000,"SVM",3,"sigmoid",0.891495601173021,0.891764019087003,0.891477468180255,0.891620720610549
"272","pl","d_fr_wel",511,10000,"SVM",3,"poly",0.665689149560117,0.754925133320828,0.665583075335397,0.70744454529972
"273","pl","d_fr_wel",511,10000,"SVM",5,"rbf",0.868035190615836,0.872576964260862,0.867982456140351,0.870273646200544
"274","pl","d_fr_wel",511,10000,"SVM",5,"linear",0.828445747800586,0.841598765973644,0.82843997248022,0.834967527960554
"275","pl","d_fr_wel",511,10000,"SVM",5,"sigmoid",0.86950146627566,0.869657237249639,0.869504643962848,0.86958093391201
"276","pl","d_fr_wel",511,10000,"SVM",5,"poly",0.683284457478006,0.759781849932119,0.683178534571723,0.719446848860369
"277","pl","d_fr_wel",511,10000,"SVM",1,"rbf",0.812115462020585,0.822749189891085,0.812051370255705,0.817365277838951
"278","pl","d_fr_wel",511,10000,"SVM",1,"linear",0.72502156287735,0.756479975316118,0.724899667469327,0.740353204156029
"279","pl","d_fr_wel",511,10000,"SVM",1,"sigmoid",0.844419527341728,0.851374086426098,0.844381378282307,0.847863314601112
"280","pl","d_fr_wel",511,10000,"SVM",1,"poly",0.614473003277557,0.743420742825663,0.614407751404655,0.672785213873434
"281","pl","d_fr_wel",511,10000,"SVM",3,"rbf",0.863995744925536,0.867505615726102,0.86395482169476,0.865726577813423
"282","pl","d_fr_wel",511,10000,"SVM",3,"linear",0.785708124892186,0.80398998509844,0.785638114895081,0.794708116055368
"283","pl","d_fr_wel",511,10000,"SVM",3,"sigmoid",0.883546087056523,0.884962901217439,0.883533998394679,0.884247872546558
"284","pl","d_fr_wel",511,10000,"SVM",3,"poly",0.66830257029498,0.755716168951696,0.668231854145167,0.709286587143529
"285","pl","d_fr_wel",511,10000,"SVM",5,"rbf",0.869866597665459,0.873244399713934,0.869831441348469,0.871534579229426
"286","pl","d_fr_wel",511,10000,"SVM",5,"linear",0.832689322063136,0.846196562936678,0.832685471849559,0.839386650981845
"287","pl","d_fr_wel",511,10000,"SVM",5,"sigmoid",0.864961761830832,0.865763393394345,0.864963880288958,0.865363452173271
"288","pl","d_fr_wel",511,10000,"SVM",5,"poly",0.685915128514749,0.759525468126264,0.685844513243894,0.720806965272087
"289","uk","d_fr_sec",4109,10000,"SVM",1,"rbf",0.753649635036496,0.761072014363279,0.753649635036496,0.757342639274568
"290","uk","d_fr_sec",4109,10000,"SVM",1,"linear",0.736131386861314,0.748960919098585,0.736131386861314,0.742490736593787
"291","uk","d_fr_sec",4109,10000,"SVM",1,"sigmoid",0.732481751824818,0.743152667744386,0.732481751824817,0.737778626906264
"292","uk","d_fr_sec",4109,10000,"SVM",1,"poly",0.699270072992701,0.747347369590578,0.699270072992701,0.722509813999317
"293","uk","d_fr_sec",4109,10000,"SVM",3,"rbf",0.757664233576642,0.762936696417698,0.757664233576642,0.76029132424766
"294","uk","d_fr_sec",4109,10000,"SVM",3,"linear",0.747810218978102,0.761828484511749,0.747810218978102,0.754754266049879
"295","uk","d_fr_sec",4109,10000,"SVM",3,"sigmoid",0.712408759124088,0.720472101295392,0.712408759124088,0.71641774252901
"296","uk","d_fr_sec",4109,10000,"SVM",3,"poly",0.715693430656934,0.741649401091984,0.715693430656934,0.728440271772142
"297","uk","d_fr_sec",4109,10000,"SVM",5,"rbf",0.758759124087591,0.763779350079487,0.758759124087591,0.761260960554099
"298","uk","d_fr_sec",4109,10000,"SVM",5,"linear",0.749270072992701,0.762813458646574,0.749270072992701,0.755981113318922
"299","uk","d_fr_sec",4109,10000,"SVM",5,"sigmoid",0.704014598540146,0.711100507801151,0.704014598540146,0.707539812525442
"300","uk","d_fr_sec",4109,10000,"SVM",5,"poly",0.720802919708029,0.741718970819911,0.720802919708029,0.731111381282416
"301","uk","d_fr_sec",4109,10000,"SVM",1,"rbf",0.758533470311238,0.766274193075589,0.758549183430817,0.762392120159307
"302","uk","d_fr_sec",4109,10000,"SVM",1,"linear",0.740829475832994,0.752882844229529,0.740848586799465,0.746817238476093
"303","uk","d_fr_sec",4109,10000,"SVM",1,"sigmoid",0.739369755065384,0.75078123111534,0.739389532558797,0.745041839580313
"304","uk","d_fr_sec",4109,10000,"SVM",1,"poly",0.712358658256117,0.759613655484479,0.712396362628164,0.735247720479054
"305","uk","d_fr_sec",4109,10000,"SVM",3,"rbf",0.755794511823005,0.76259227029395,0.755810757492549,0.759186370049674
"306","uk","d_fr_sec",4109,10000,"SVM",3,"linear",0.749772214271819,0.762774813094685,0.749791658891087,0.756227515369629
"307","uk","d_fr_sec",4109,10000,"SVM",3,"sigmoid",0.71545958219074,0.722253547040192,0.715473892712993,0.718847735027335
"308","uk","d_fr_sec",4109,10000,"SVM",3,"poly",0.72513404647122,0.753995712133658,0.725165553203628,0.739299670043604
"309","uk","d_fr_sec",4109,10000,"SVM",5,"rbf",0.754151376574646,0.760090852968049,0.754166288995644,0.757116980989206
"310","uk","d_fr_sec",4109,10000,"SVM",5,"linear",0.750502141279118,0.763616962100203,0.750522119081006,0.757012916032191
"311","uk","d_fr_sec",4109,10000,"SVM",5,"sigmoid",0.694833148120018,0.700066718782153,0.694845323721828,0.697446248963292
"312","uk","d_fr_sec",4109,10000,"SVM",5,"poly",0.728784081248684,0.751988340152555,0.728812522327022,0.740219070414882
"313","uk","d_fr_sec",4109,10000,"SVM",1,"rbf",0.755901953312032,0.763380408115821,0.755902420471369,0.75962301077512
"314","uk","d_fr_sec",4109,10000,"SVM",1,"linear",0.734485075893044,0.746458388251799,0.734484119155652,0.740422844288887
"315","uk","d_fr_sec",4109,10000,"SVM",1,"sigmoid",0.741544057228694,0.752216650181455,0.741545678643726,0.746843049368664
"316","uk","d_fr_sec",4109,10000,"SVM",1,"poly",0.709297886080931,0.754456636270792,0.709298082853025,0.731180762338295
"317","uk","d_fr_sec",4109,10000,"SVM",3,"rbf",0.762229808417479,0.768928083255804,0.762231387039041,0.765565090774616
"318","uk","d_fr_sec",4109,10000,"SVM",3,"linear",0.746410148446029,0.7585900269386,0.746410614599606,0.752451039034322
"319","uk","d_fr_sec",4109,10000,"SVM",3,"sigmoid",0.72256146905694,0.728493553174012,0.722562955537901,0.72551613491467
"320","uk","d_fr_sec",4109,10000,"SVM",3,"poly",0.727063929240519,0.756239413045576,0.727064349810454,0.741364959647026
"321","uk","d_fr_sec",4109,10000,"SVM",5,"rbf",0.762594771921128,0.768119965001934,0.762596883725312,0.765348460265164
"322","uk","d_fr_sec",4109,10000,"SVM",5,"linear",0.750669432874164,0.763117942271168,0.750670210553817,0.756842898173114
"323","uk","d_fr_sec",4109,10000,"SVM",5,"sigmoid",0.705037846586523,0.709566203510586,0.705038842353895,0.707295278154236
"324","uk","d_fr_sec",4109,10000,"SVM",5,"poly",0.729618984675708,0.752842926022551,0.729619538654851,0.741049330356803
"325","ro","d_fr_sec",676,10000,"SVM",1,"rbf",0.824833702882483,0.825591249507292,0.824886922320551,0.825238935631175
"326","ro","d_fr_sec",676,10000,"SVM",1,"linear",0.796008869179601,0.796029342353682,0.796017699115044,0.796023520691787
"327","ro","d_fr_sec",676,10000,"SVM",1,"sigmoid",0.829268292682927,0.829272369714848,0.829272369714848,0.829272369714848
"328","ro","d_fr_sec",676,10000,"SVM",1,"poly",0.682926829268293,0.764016973125884,0.68353982300885,0.721541328092547
"329","ro","d_fr_sec",676,10000,"SVM",3,"rbf",0.83370288248337,0.834012360258227,0.833736479842675,0.833874397232266
"330","ro","d_fr_sec",676,10000,"SVM",3,"linear",0.824833702882483,0.824885925576272,0.824847590953786,0.824866757819641
"331","ro","d_fr_sec",676,10000,"SVM",3,"sigmoid",0.847006651884701,0.847327192568099,0.847040314650934,0.847183729323481
"332","ro","d_fr_sec",676,10000,"SVM",3,"poly",0.69179600886918,0.769281585466557,0.692389380530973,0.728812999376461
"333","ro","d_fr_sec",676,10000,"SVM",5,"rbf",0.829268292682927,0.829574082821603,0.829301868239921,0.829437953196127
"334","ro","d_fr_sec",676,10000,"SVM",5,"linear",0.835920177383592,0.837591385101759,0.835998033431662,0.83679395078631
"335","ro","d_fr_sec",676,10000,"SVM",5,"sigmoid",0.842572062084257,0.844065955766193,0.842645034414946,0.843354896583327
"336","ro","d_fr_sec",676,10000,"SVM",5,"poly",0.696230598669623,0.75323985015693,0.696755162241888,0.723897323115475
"337","ro","d_fr_sec",676,10000,"SVM",1,"rbf",0.815964523281596,0.824659187557082,0.81586529006883,0.820238669328292
"338","ro","d_fr_sec",676,10000,"SVM",1,"linear",0.773835920177384,0.777526703262402,0.773746312684366,0.77563190164272
"339","ro","d_fr_sec",676,10000,"SVM",1,"sigmoid",0.82039911308204,0.823039546201962,0.820329400196657,0.821682238493772
"340","ro","d_fr_sec",676,10000,"SVM",1,"poly",0.657427937915743,0.764900076837952,0.657340216322517,0.707052928245282
"341","ro","d_fr_sec",676,10000,"SVM",3,"rbf",0.828159645232816,0.831654531336086,0.828097345132743,0.829872126347269
"342","ro","d_fr_sec",676,10000,"SVM",3,"linear",0.819290465631929,0.822989680468362,0.8192133726647,0.821097184685483
"343","ro","d_fr_sec",676,10000,"SVM",3,"sigmoid",0.839246119733925,0.841325287826338,0.839203539823009,0.840263074420518
"344","ro","d_fr_sec",676,10000,"SVM",3,"poly",0.667405764966741,0.764300624979317,0.667330383480826,0.712531408090526
"345","ro","d_fr_sec",676,10000,"SVM",5,"rbf",0.825942350332594,0.830343000859891,0.825870206489675,0.828100564026811
"346","ro","d_fr_sec",676,10000,"SVM",5,"linear",0.827050997782705,0.832565746026815,0.826996066863323,0.829771560205073
"347","ro","d_fr_sec",676,10000,"SVM",5,"sigmoid",0.840354767184035,0.841866014832316,0.840353982300885,0.841109319035273
"348","ro","d_fr_sec",676,10000,"SVM",5,"poly",0.677383592017738,0.758004157660969,0.677295968534907,0.715380916850013
"349","ro","d_fr_sec",676,10000,"SVM",1,"rbf",0.783235608113657,0.799840874493392,0.783169452638479,0.791417376296989
"350","ro","d_fr_sec",676,10000,"SVM",1,"linear",0.737372094933071,0.749468749778056,0.737312356604392,0.743340855931029
"351","ro","d_fr_sec",676,10000,"SVM",1,"sigmoid",0.766932742054693,0.779123158643111,0.766886266797771,0.772956284321632
"352","ro","d_fr_sec",676,10000,"SVM",1,"poly",0.635322328980866,0.747371052376049,0.635263847918715,0.686772495695357
"353","ro","d_fr_sec",676,10000,"SVM",3,"rbf",0.789143467192248,0.801085508935447,0.789101933792199,0.795048567544419
"354","ro","d_fr_sec",676,10000,"SVM",3,"linear",0.766193643754619,0.780834994018245,0.766142248443133,0.773418847491745
"355","ro","d_fr_sec",676,10000,"SVM",3,"sigmoid",0.786164079822616,0.801597631000776,0.786135693215339,0.793791375056878
"356","ro","d_fr_sec",676,10000,"SVM",3,"poly",0.639751991459308,0.740785260742798,0.639701737135365,0.686542674968773
"357","ro","d_fr_sec",676,10000,"SVM",5,"rbf",0.788406011332841,0.800228667239927,0.788357915437561,0.79424893909824
"358","ro","d_fr_sec",676,10000,"SVM",5,"linear",0.777293257781063,0.795196681948506,0.777256637168141,0.786124321001494
"359","ro","d_fr_sec",676,10000,"SVM",5,"sigmoid",0.788384659604172,0.803786447501465,0.788384136348738,0.796010792624822
"360","ro","d_fr_sec",676,10000,"SVM",5,"poly",0.647144616900715,0.735399537997049,0.647086201245493,0.688422136926962
"361","es","d_fr_lab",1107,10000,"SVM",1,"rbf",0.575880758807588,0.593181818181818,0.575880758807588,0.58440326854891
"362","es","d_fr_lab",1107,10000,"SVM",1,"linear",0.544715447154472,0.553567186633938,0.544715447154472,0.549105646070775
"363","es","d_fr_lab",1107,10000,"SVM",1,"sigmoid",0.547425474254743,0.55205100716583,0.547425474254743,0.549728510827441
"364","es","d_fr_lab",1107,10000,"SVM",1,"poly",0.570460704607046,0.611000555349871,0.570460704607046,0.590035101672134
"365","es","d_fr_lab",1107,10000,"SVM",3,"rbf",0.624661246612466,0.65488356814366,0.624661246612466,0.639415487984462
"366","es","d_fr_lab",1107,10000,"SVM",3,"linear",0.560975609756098,0.579467251165328,0.560975609756098,0.570071514663208
"367","es","d_fr_lab",1107,10000,"SVM",3,"sigmoid",0.558265582655827,0.560072691477681,0.558265582655826,0.559167677024488
"368","es","d_fr_lab",1107,10000,"SVM",3,"poly",0.602981029810298,0.655910869951966,0.602981029810298,0.628333237988256
"369","es","d_fr_lab",1107,10000,"SVM",5,"rbf",0.642276422764228,0.677298311444653,0.642276422764228,0.659322621662236
"370","es","d_fr_lab",1107,10000,"SVM",5,"linear",0.577235772357724,0.602065277521667,0.577235772357724,0.589389139466177
"371","es","d_fr_lab",1107,10000,"SVM",5,"sigmoid",0.567750677506775,0.568773483628556,0.567750677506775,0.568261620334439
"372","es","d_fr_lab",1107,10000,"SVM",5,"poly",0.613821138211382,0.660501242750621,0.613821138211382,0.636306213674368
"373","es","d_fr_lab",1107,10000,"SVM",1,"rbf",0.680216802168022,0.693139111705288,0.680216802168022,0.686617162031966
"374","es","d_fr_lab",1107,10000,"SVM",1,"linear",0.642276422764228,0.647987672980263,0.642276422764228,0.645119407677444
"375","es","d_fr_lab",1107,10000,"SVM",1,"sigmoid",0.586720867208672,0.589709003067019,0.586720867208672,0.588211140200241
"376","es","d_fr_lab",1107,10000,"SVM",1,"poly",0.655149051490515,0.688072436973437,0.655149051490515,0.671207255559048
