"","language","target","observations_per_class","top_k_words","classifier","n_estimators","criterion","Accuracy","Precision","Recall","F1"
"712","pl","d_fr_lab",815,20000,"Random Forest",300,"gini",0.784686112013866,0.793926758445553,0.784807765357065,0.789340925606735
"713","pl","d_fr_lab",815,20000,"Random Forest",50,"entropy",0.736778021521684,0.753527246103647,0.736754757253455,0.745046618071423
"714","pl","d_fr_lab",815,20000,"Random Forest",100,"entropy",0.758248925721301,0.778198252096426,0.758237012517184,0.768087964921944
"715","pl","d_fr_lab",815,20000,"Random Forest",200,"entropy",0.755171658902972,0.772889618975511,0.755171025974966,0.763927594700999
"716","pl","d_fr_lab",815,20000,"Random Forest",300,"entropy",0.760697649225436,0.780496123340805,0.760687992909341,0.770464765731175
"717","pl","d_fr_lab",815,20000,"Random Forest",50,"gini",0.766838641533962,0.781757822475184,0.766813182837711,0.774213390285388
"718","pl","d_fr_lab",815,20000,"Random Forest",100,"gini",0.769908009244213,0.78487281064993,0.769881430431951,0.777304844976449
"719","pl","d_fr_lab",815,20000,"Random Forest",200,"gini",0.763765888491677,0.77727018994647,0.763749457347515,0.770450508955472
"720","pl","d_fr_lab",815,20000,"Random Forest",300,"gini",0.760698777669447,0.774913527051995,0.760685731857319,0.767733717025054
"721","ro","d_fr_wel",269,20000,"Random Forest",50,"entropy",0.772222222222222,0.78,0.772222222222222,0.776091624910522
"722","ro","d_fr_wel",269,20000,"Random Forest",100,"entropy",0.75,0.759249775956984,0.75,0.754596543314601
"723","ro","d_fr_wel",269,20000,"Random Forest",200,"entropy",0.788888888888889,0.798317185109638,0.788888888888889,0.793575034091802
"724","ro","d_fr_wel",269,20000,"Random Forest",300,"entropy",0.755555555555556,0.768831168831169,0.755555555555556,0.762135554714124
"725","ro","d_fr_wel",269,20000,"Random Forest",50,"gini",0.744444444444444,0.759978991596639,0.744444444444444,0.752131513820898
"726","ro","d_fr_wel",269,20000,"Random Forest",100,"gini",0.766666666666667,0.768790443006471,0.766666666666667,0.767727086079834
"727","ro","d_fr_wel",269,20000,"Random Forest",200,"gini",0.772222222222222,0.784920532368523,0.772222222222222,0.778519600706458
"728","ro","d_fr_wel",269,20000,"Random Forest",300,"gini",0.783333333333333,0.791428571428571,0.783333333333333,0.787360145146658
"729","ro","d_fr_wel",269,20000,"Random Forest",50,"entropy",0.690642458100559,0.712289540498099,0.691198501872659,0.701585547476708
"730","ro","d_fr_wel",269,20000,"Random Forest",100,"entropy",0.699068901303538,0.724628552971576,0.699687890137328,0.711939858329896
"731","ro","d_fr_wel",269,20000,"Random Forest",200,"entropy",0.715689013035382,0.740785757396032,0.716323345817728,0.728349210229592
"732","ro","d_fr_wel",269,20000,"Random Forest",300,"entropy",0.729655493482309,0.748646922183507,0.73018102372035,0.739298682526495
"733","ro","d_fr_wel",269,20000,"Random Forest",50,"gini",0.69070453134699,0.713350395627702,0.691229712858926,0.702115865315534
"734","ro","d_fr_wel",269,20000,"Random Forest",100,"gini",0.715704531346989,0.731659113180081,0.716198501872659,0.72384626125265
"735","ro","d_fr_wel",269,20000,"Random Forest",200,"gini",0.715673494723774,0.734343777740004,0.716229712858926,0.725173645429434
"736","ro","d_fr_wel",269,20000,"Random Forest",300,"gini",0.732417752948479,0.745663600569359,0.732865168539326,0.739208991698333
"737","ro","d_fr_wel",269,20000,"Random Forest",50,"entropy",0.661462859507552,0.677930538481206,0.661464835622139,0.669596477440274
"738","ro","d_fr_wel",269,20000,"Random Forest",100,"entropy",0.685650734533416,0.704499118203574,0.685705368289638,0.694975209763669
"739","ro","d_fr_wel",269,20000,"Random Forest",200,"entropy",0.6596110076557,0.677412129993378,0.659696213067,0.668436808672433
"740","ro","d_fr_wel",269,20000,"Random Forest",300,"entropy",0.665280364163046,0.681822806822807,0.665355805243446,0.673488665279708
"741","ro","d_fr_wel",269,20000,"Random Forest",50,"gini",0.669015104489965,0.681487438876824,0.669288389513109,0.675332828516703
"742","ro","d_fr_wel",269,20000,"Random Forest",100,"gini",0.672677426029381,0.685843047013805,0.672825634623388,0.679271980867406
"743","ro","d_fr_wel",269,20000,"Random Forest",200,"gini",0.668911649079247,0.679928037960718,0.669059508947149,0.674449990646898
"744","ro","d_fr_wel",269,20000,"Random Forest",300,"gini",0.676391475274157,0.6884457343025,0.676446109030378,0.682393173528418
"745","sv","d_fr_wel",1287,20000,"Random Forest",50,"entropy",0.635198135198135,0.64818476344752,0.635198135198135,0.641625743089144
"746","sv","d_fr_wel",1287,20000,"Random Forest",100,"entropy",0.651515151515151,0.662811200896819,0.651515151515152,0.657114633950328
"747","sv","d_fr_wel",1287,20000,"Random Forest",200,"entropy",0.646853146853147,0.657801625484609,0.646853146853147,0.652281447125506
"748","sv","d_fr_wel",1287,20000,"Random Forest",300,"entropy",0.65034965034965,0.661346845717418,0.65034965034965,0.655802148075838
"749","sv","d_fr_wel",1287,20000,"Random Forest",50,"gini",0.653846153846154,0.661432676518883,0.653846153846154,0.657617535667341
"750","sv","d_fr_wel",1287,20000,"Random Forest",100,"gini",0.658508158508158,0.667048421824179,0.658508158508158,0.662750778667003
"751","sv","d_fr_wel",1287,20000,"Random Forest",200,"gini",0.662004662004662,0.670174937929854,0.662004662004662,0.666064745759591
"752","sv","d_fr_wel",1287,20000,"Random Forest",300,"gini",0.651515151515151,0.658986726874658,0.651515151515152,0.655229640317249
"753","sv","d_fr_wel",1287,20000,"Random Forest",50,"entropy",0.657925407925408,0.676710663118284,0.657925407925408,0.667185832511483
"754","sv","d_fr_wel",1287,20000,"Random Forest",100,"entropy",0.6497668997669,0.667550832487691,0.6497668997669,0.658538823613909
"755","sv","d_fr_wel",1287,20000,"Random Forest",200,"entropy",0.664335664335664,0.68253392964197,0.664335664335664,0.673311853809448
"756","sv","d_fr_wel",1287,20000,"Random Forest",300,"entropy",0.663170163170163,0.679699806957788,0.663170163170163,0.671333251787551
"757","sv","d_fr_wel",1287,20000,"Random Forest",50,"gini",0.639277389277389,0.65248214268308,0.639277389277389,0.645812274505161
"758","sv","d_fr_wel",1287,20000,"Random Forest",100,"gini",0.67016317016317,0.683538869351312,0.67016317016317,0.676784938254979
"759","sv","d_fr_wel",1287,20000,"Random Forest",200,"gini",0.671911421911422,0.685375910544092,0.671911421911422,0.678576881380583
"760","sv","d_fr_wel",1287,20000,"Random Forest",300,"gini",0.663170163170163,0.677008051926501,0.663170163170163,0.670017666614926
"761","sv","d_fr_wel",1287,20000,"Random Forest",50,"entropy",0.621989121989122,0.635493138804906,0.621989121989122,0.628668621036108
"762","sv","d_fr_wel",1287,20000,"Random Forest",100,"entropy",0.637140637140637,0.651661072584318,0.637140637140637,0.644319056768991
"763","sv","d_fr_wel",1287,20000,"Random Forest",200,"entropy",0.639083139083139,0.653439717422136,0.639083139083139,0.646181696068187
"764","sv","d_fr_wel",1287,20000,"Random Forest",300,"entropy",0.63986013986014,0.655339648566282,0.63986013986014,0.647507392966714
"765","sv","d_fr_wel",1287,20000,"Random Forest",50,"gini",0.623931623931624,0.632892902206863,0.623931623931624,0.628380315686512
"766","sv","d_fr_wel",1287,20000,"Random Forest",100,"gini",0.636363636363636,0.647087870742324,0.636363636363636,0.641680948898354
"767","sv","d_fr_wel",1287,20000,"Random Forest",200,"gini",0.636363636363636,0.64598628097014,0.636363636363636,0.641138854913938
"768","sv","d_fr_wel",1287,20000,"Random Forest",300,"gini",0.641414141414141,0.651330928587512,0.641414141414141,0.646334498627637
"769","ro","d_fr_sec",676,20000,"Random Forest",50,"entropy",0.727272727272727,0.730109452736318,0.727394296951819,0.728749345838248
"770","ro","d_fr_sec",676,20000,"Random Forest",100,"entropy",0.749445676274945,0.751626016260163,0.749547689282203,0.750585414082572
"771","ro","d_fr_sec",676,20000,"Random Forest",200,"entropy",0.764966740576497,0.767504167658966,0.765073746312684,0.766287029857727
"772","ro","d_fr_sec",676,20000,"Random Forest",300,"entropy",0.758314855875831,0.76015680684248,0.758407079646018,0.759280935204584
"773","ro","d_fr_sec",676,20000,"Random Forest",50,"gini",0.751662971175166,0.754078351988569,0.751769911504425,0.752922362345954
"774","ro","d_fr_sec",676,20000,"Random Forest",100,"gini",0.771618625277162,0.772046949466304,0.771661750245821,0.771854301796983
"775","ro","d_fr_sec",676,20000,"Random Forest",200,"gini",0.76940133037694,0.769736583060991,0.769439528023599,0.769588026877058
"776","ro","d_fr_sec",676,20000,"Random Forest",300,"gini",0.76940133037694,0.769588744588745,0.769429695181908,0.769509211666869
"777","ro","d_fr_sec",676,20000,"Random Forest",50,"entropy",0.726164079822616,0.732583742452543,0.726096361848574,0.729325626058444
"778","ro","d_fr_sec",676,20000,"Random Forest",100,"entropy",0.737250554323725,0.746005561418981,0.737138643067847,0.741545596984921
"779","ro","d_fr_sec",676,20000,"Random Forest",200,"entropy",0.737250554323725,0.743645183297243,0.737158308751229,0.740387537676673
"780","ro","d_fr_sec",676,20000,"Random Forest",300,"entropy",0.741685144124169,0.748831897991593,0.741597836774828,0.745197311492964
"781","ro","d_fr_sec",676,20000,"Random Forest",50,"gini",0.716186252771619,0.721442181139857,0.716071779744346,0.718746948813911
"782","ro","d_fr_sec",676,20000,"Random Forest",100,"gini",0.727272727272727,0.733108862261227,0.727158308751229,0.730121461325195
"783","ro","d_fr_sec",676,20000,"Random Forest",200,"gini",0.74390243902439,0.747300056889502,0.743815142576205,0.745553527402367
"784","ro","d_fr_sec",676,20000,"Random Forest",300,"gini",0.745011086474501,0.750378299589745,0.74492133726647,0.747639861080074
"785","ro","d_fr_sec",676,20000,"Random Forest",50,"entropy",0.666320111685965,0.67711038898078,0.666273352999017,0.671648159969287
"786","ro","d_fr_sec",676,20000,"Random Forest",100,"entropy",0.667795023404779,0.677595477391313,0.667735168797116,0.672629188599751
"787","ro","d_fr_sec",676,20000,"Random Forest",200,"entropy",0.667786811201445,0.675196404207057,0.667715503113733,0.671435116894832
"788","ro","d_fr_sec",676,20000,"Random Forest",300,"entropy",0.669269935123594,0.677568658938849,0.669200262209112,0.673358461286825
"789","ro","d_fr_sec",676,20000,"Random Forest",50,"gini",0.662619692863595,0.673294935015038,0.662536873156342,0.667872584300127
"790","ro","d_fr_sec",676,20000,"Random Forest",100,"gini",0.653742301059374,0.659429870807138,0.653661094723042,0.656532810841216
"791","ro","d_fr_sec",676,20000,"Random Forest",200,"gini",0.648558758314856,0.652626969958162,0.648492297607342,0.650553064240714
"792","ro","d_fr_sec",676,20000,"Random Forest",300,"gini",0.670004106101667,0.674836222027556,0.669950835791544,0.672384655014409
"793","uk","d_fr_eco",1996,20000,"Random Forest",50,"entropy",0.574755822689707,0.584209350274739,0.574880895933528,0.579507585017397
"794","uk","d_fr_eco",1996,20000,"Random Forest",100,"entropy",0.57625845229151,0.586494654006044,0.576386913229018,0.581396855488264
"795","uk","d_fr_eco",1996,20000,"Random Forest",200,"entropy",0.577009767092412,0.586842627051431,0.577135406082774,0.58194853893941
"796","uk","d_fr_eco",1996,20000,"Random Forest",300,"entropy",0.578512396694215,0.589362684729064,0.578642552326763,0.583953423012741
"797","uk","d_fr_eco",1996,20000,"Random Forest",50,"gini",0.546205860255447,0.554512406262613,0.546351238456502,0.55040157126521
"798","uk","d_fr_eco",1996,20000,"Random Forest",100,"gini",0.572501878287002,0.581954954266351,0.572628643681275,0.577254131684375
"799","uk","d_fr_eco",1996,20000,"Random Forest",200,"gini",0.574004507888805,0.582540089607627,0.57412450044029,0.578301680210623
"800","uk","d_fr_eco",1996,20000,"Random Forest",300,"gini",0.580015026296018,0.588127343614194,0.580128248549301,0.584100411011954
"801","uk","d_fr_eco",1996,20000,"Random Forest",50,"entropy",0.618332081141999,0.625372311645803,0.618363476258213,0.621848145475697
"802","uk","d_fr_eco",1996,20000,"Random Forest",100,"entropy",0.622839969947408,0.628708439739335,0.622875883402199,0.625778571310488
"803","uk","d_fr_eco",1996,20000,"Random Forest",200,"entropy",0.615702479338843,0.621636314958308,0.615747702589808,0.618677997054521
"804","uk","d_fr_eco",1996,20000,"Random Forest",300,"entropy",0.617580766341097,0.623600816857305,0.617619499198447,0.620595746339446
"805","uk","d_fr_eco",1996,20000,"Random Forest",50,"gini",0.61419984973704,0.620448375838097,0.614241685294317,0.617329430291807
"806","uk","d_fr_eco",1996,20000,"Random Forest",100,"gini",0.605559729526672,0.609522126264314,0.605612567454673,0.607561057577258
"807","uk","d_fr_eco",1996,20000,"Random Forest",200,"gini",0.612697220135237,0.617089377232159,0.612739619318567,0.614906805988891
"808","uk","d_fr_eco",1996,20000,"Random Forest",300,"gini",0.605559729526672,0.609781745722726,0.605606922712186,0.607687164022595
"809","uk","d_fr_eco",1996,20000,"Random Forest",50,"entropy",0.604455918157528,0.611134469888501,0.604483807115386,0.607790945572404
"810","uk","d_fr_eco",1996,20000,"Random Forest",100,"entropy",0.610215433399426,0.617655811264706,0.610240691819639,0.613925862034487
"811","uk","d_fr_eco",1996,20000,"Random Forest",200,"entropy",0.607961300697273,0.615298293731578,0.607989192199719,0.611621907147896
"812","uk","d_fr_eco",1996,20000,"Random Forest",300,"entropy",0.608712050599828,0.616638504655435,0.608741448215132,0.612664529837975
"813","uk","d_fr_eco",1996,20000,"Random Forest",50,"gini",0.614979786054166,0.620837607546522,0.615007488691699,0.617908796279999
"814","uk","d_fr_eco",1996,20000,"Random Forest",100,"gini",0.630009471462277,0.636856203219888,0.630035674772517,0.633427579257258
"815","uk","d_fr_eco",1996,20000,"Random Forest",200,"gini",0.612723958656973,0.618490514054782,0.612751473277789,0.615607618314657
"816","uk","d_fr_eco",1996,20000,"Random Forest",300,"gini",0.611720887492962,0.617105524575608,0.611749343328291,0.614415761020384
"817","es","d_fr_eco",1274,20000,"Random Forest",50,"entropy",0.348235294117647,0.205270457697642,0.348235294117647,0.258289703315881
"818","es","d_fr_eco",1274,20000,"Random Forest",100,"entropy",0.356470588235294,0.208104395604396,0.356470588235294,0.262792714657416
"819","es","d_fr_eco",1274,20000,"Random Forest",200,"entropy",0.357647058823529,0.208504801097394,0.357647058823529,0.263431542461005
"820","es","d_fr_eco",1274,20000,"Random Forest",300,"entropy",0.356470588235294,0.208104395604396,0.356470588235294,0.262792714657416
"821","es","d_fr_eco",1274,20000,"Random Forest",50,"gini",0.347058823529412,0.204861111111111,0.347058823529412,0.25764192139738
"822","es","d_fr_eco",1274,20000,"Random Forest",100,"gini",0.349411764705882,0.205678670360111,0.349411764705882,0.258936355710549
"823","es","d_fr_eco",1274,20000,"Random Forest",200,"gini",0.344705882352941,0.204038997214485,0.344705882352941,0.256342957130359
"824","es","d_fr_eco",1274,20000,"Random Forest",300,"gini",0.338823529411765,0.201963534361851,0.338823529411765,0.253075571177504
"825","es","d_fr_eco",1274,20000,"Random Forest",50,"entropy",0.521574170304164,0.449174810415723,0.521628745837958,0.482698052576829
"826","es","d_fr_eco",1274,20000,"Random Forest",100,"entropy",0.51863507240352,0.447923231713021,0.518694506104329,0.480718096422811
"827","es","d_fr_eco",1274,20000,"Random Forest",200,"entropy",0.516868980807871,0.446682193629349,0.516929800221976,0.479245461013137
"828","es","d_fr_eco",1274,20000,"Random Forest",300,"entropy",0.51510011778563,0.442433917742127,0.515151220865705,0.476031558318901
"829","es","d_fr_eco",1274,20000,"Random Forest",50,"gini",0.508628836693688,0.439737387253796,0.508679245283019,0.471702571627569
"830","es","d_fr_eco",1274,20000,"Random Forest",100,"gini",0.521588720293771,0.453554632421063,0.521624583795782,0.485213881573698
"831","es","d_fr_eco",1274,20000,"Random Forest",200,"gini",0.52629529550336,0.455303349385201,0.52632769145394,0.488246094150213
"832","es","d_fr_eco",1274,20000,"Random Forest",300,"gini",0.522761033742119,0.45108844759733,0.522789955604884,0.484299700492112
"833","es","d_fr_eco",1274,20000,"Random Forest",50,"entropy",0.563270745282801,0.522222489712751,0.563259341472438,0.541965212511269
"834","es","d_fr_eco",1274,20000,"Random Forest",100,"entropy",0.565233377214254,0.524411846835525,0.565237698853126,0.544059962635595
"835","es","d_fr_eco",1274,20000,"Random Forest",200,"entropy",0.575046998775953,0.529994144499054,0.575049019607843,0.551603092243727
"836","es","d_fr_eco",1274,20000,"Random Forest",300,"entropy",0.576616088131366,0.5308697722978,0.576613022567518,0.552796712352701
"837","es","d_fr_eco",1274,20000,"Random Forest",50,"gini",0.575830850597011,0.529623234875424,0.575827783943766,0.551759903372663
