"","language","target","observations_per_class","top_k_words","classifier","hidden_layers","hidden_units","dropout_rate","learning_rate","epochs","Accuracy","Precision","Recall","F1"
"2469","es","d_fr_eco",1274,20000,"MLP",3,64,0.2,1e-04,100,0.801176488399506,0.804591265397536,0.801176470588235,0.802880237074376
"2470","es","d_fr_eco",1274,20000,"MLP",3,128,0.2,0.01,100,0.778823554515839,0.780838570448728,0.778823529411765,0.779829748241124
"2471","es","d_fr_eco",1274,20000,"MLP",3,128,0.2,0.001,100,0.775294125080109,0.789139182211471,0.775294117647059,0.782155386271425
"2472","es","d_fr_eco",1274,20000,"MLP",3,128,0.2,1e-04,100,0.800000011920929,0.807413668881085,0.8,0.803689737881224
"2473","es","d_fr_eco",1274,20000,"MLP",2,16,0.2,0.01,100,0.846998542547226,0.85282823217431,0.847008879023307,0.849908594388151
"2474","es","d_fr_eco",1274,20000,"MLP",2,16,0.2,0.001,100,0.845217913389206,0.848639922380094,0.84523307436182,0.846933072313206
"2475","es","d_fr_eco",1274,20000,"MLP",2,16,0.2,1e-04,100,0.763394296169281,0.777953194136128,0.763404550499445,0.770610211089592
"2476","es","d_fr_eco",1274,20000,"MLP",2,32,0.2,0.01,100,0.841700255870819,0.845461163615292,0.841718923418424,0.843585893289565
"2477","es","d_fr_eco",1274,20000,"MLP",2,32,0.2,0.001,100,0.849341779947281,0.852803356853894,0.849357658157603,0.851077019927487
"2478","es","d_fr_eco",1274,20000,"MLP",2,32,0.2,1e-04,100,0.782810926437378,0.78300246501466,0.782807991120977,0.782905215990975
"2479","es","d_fr_eco",1274,20000,"MLP",2,64,0.2,0.01,100,0.841704428195953,0.848903384039372,0.841723085460599,0.845297986944332
"2480","es","d_fr_eco",1274,20000,"MLP",2,64,0.2,0.001,100,0.848169475793839,0.85197353618322,0.848185349611543,0.850075222598437
"2481","es","d_fr_eco",1274,20000,"MLP",2,64,0.2,1e-04,100,0.788113355636597,0.789263551323608,0.788089622641509,0.788676150140457
"2482","es","d_fr_eco",1274,20000,"MLP",2,128,0.2,0.01,100,0.83699506521225,0.841661433651396,0.837014428412875,0.839331498981084
"2483","es","d_fr_eco",1274,20000,"MLP",2,128,0.2,0.001,100,0.850527256727219,0.853291103381896,0.85054384017758,0.851915256936351
"2484","es","d_fr_eco",1274,20000,"MLP",2,128,0.2,1e-04,100,0.787520974874496,0.787528020828658,0.787520810210877,0.787524415503262
"2485","es","d_fr_eco",1274,20000,"MLP",3,16,0.2,0.01,100,0.842299580574036,0.849406074250121,0.842314095449501,0.845845219458888
"2486","es","d_fr_eco",1274,20000,"MLP",3,16,0.2,0.001,100,0.843467742204666,0.851529013784793,0.843480854605993,0.847485827266467
"2487","es","d_fr_eco",1274,20000,"MLP",3,16,0.2,1e-04,100,0.785757631063461,0.789865501485906,0.785711709211987,0.787783129898382
"2488","es","d_fr_eco",1274,20000,"MLP",3,32,0.2,0.01,100,0.846420705318451,0.855885622990708,0.846426193118757,0.851129625909283
"2489","es","d_fr_eco",1274,20000,"MLP",3,32,0.2,0.001,100,0.843464970588684,0.849335814526313,0.843480854605993,0.846398209265436
"2490","es","d_fr_eco",1274,20000,"MLP",3,32,0.2,1e-04,100,0.790469735860825,0.792160587396081,0.790500832408435,0.791329839600315
"2491","es","d_fr_eco",1274,20000,"MLP",3,64,0.2,0.01,100,0.833469808101654,0.844038798489692,0.833457269700333,0.83871466032036
"2492","es","d_fr_eco",1274,20000,"MLP",3,64,0.2,0.001,100,0.84111550450325,0.848418289490183,0.841126526082131,0.844756672834024
"2493","es","d_fr_eco",1274,20000,"MLP",3,64,0.2,1e-04,100,0.808130651712418,0.811275660176006,0.808142341842397,0.80970596977089
"2494","es","d_fr_eco",1274,20000,"MLP",3,128,0.2,0.01,100,0.827590256929398,0.847601135523768,0.82756243063263,0.837461929201889
"2495","es","d_fr_eco",1274,20000,"MLP",3,128,0.2,0.001,100,0.839348703622818,0.842734879695725,0.839365982241953,0.841047057369101
"2496","es","d_fr_eco",1274,20000,"MLP",3,128,0.2,1e-04,100,0.830507159233093,0.83380067580744,0.83052025527192,0.832157232641899
"2497","es","d_fr_eco",1274,20000,"MLP",2,16,0.2,0.01,100,0.872477889060974,0.877088733331731,0.872488901220866,0.874782770543924
"2498","es","d_fr_eco",1274,20000,"MLP",2,16,0.2,0.001,100,0.86540150642395,0.866808944242721,0.865405105438402,0.866106455983789
"2499","es","d_fr_eco",1274,20000,"MLP",2,16,0.2,1e-04,100,0.768063465754191,0.795499090419876,0.768162227155013,0.78159169908282
"2500","es","d_fr_eco",1274,20000,"MLP",2,32,0.2,0.01,100,0.874442358811696,0.880424424606326,0.874450610432853,0.877427349714171
"2501","es","d_fr_eco",1274,20000,"MLP",2,32,0.2,0.001,100,0.872470021247864,0.874792354930404,0.872477802441731,0.873633545679509
"2502","es","d_fr_eco",1274,20000,"MLP",2,32,0.2,1e-04,100,0.789255658785502,0.799212309801031,0.789283203847577,0.794216725214775
"2503","es","d_fr_eco",1274,20000,"MLP",2,64,0.2,0.01,100,0.868948479493459,0.873902693968018,0.868963189049205,0.871425941914127
"2504","es","d_fr_eco",1274,20000,"MLP",2,64,0.2,0.001,100,0.871690332889557,0.873998686766357,0.871699963004069,0.872847811413533
"2505","es","d_fr_eco",1274,20000,"MLP",2,64,0.2,1e-04,100,0.801417132218679,0.802244324333564,0.801406770255272,0.801825328575759
"2506","es","d_fr_eco",1274,20000,"MLP",2,128,0.2,0.01,100,0.866986314455668,0.870298488135322,0.866992230854606,0.868642213407471
"2507","es","d_fr_eco",1274,20000,"MLP",2,128,0.2,0.001,100,0.869336009025574,0.87161716125461,0.869342397336293,0.870478293175094
"2508","es","d_fr_eco",1274,20000,"MLP",2,128,0.2,1e-04,100,0.803381145000458,0.803416790575152,0.803375878653348,0.803396334093403
"2509","es","d_fr_eco",1274,20000,"MLP",3,16,0.2,0.01,100,0.870132327079773,0.875824315801413,0.870154458009619,0.872980180812102
"2510","es","d_fr_eco",1274,20000,"MLP",3,16,0.2,0.001,100,0.863848586877187,0.870452651136178,0.863856825749168,0.867142196012064
"2511","es","d_fr_eco",1274,20000,"MLP",3,16,0.2,1e-04,100,0.76296865940094,0.800314656214241,0.762947650758417,0.781184557579005
"2512","es","d_fr_eco",1274,20000,"MLP",3,32,0.2,0.01,100,0.876802225907644,0.87960825111522,0.876812800591935,0.878208301289137
"2513","es","d_fr_eco",1274,20000,"MLP",3,32,0.2,0.001,100,0.869340161482493,0.872246628510368,0.869349796522383,0.870795803337232
"2514","es","d_fr_eco",1274,20000,"MLP",3,32,0.2,1e-04,100,0.80259774128596,0.808775574521717,0.802629485756567,0.805690809185783
"2515","es","d_fr_eco",1274,20000,"MLP",3,64,0.2,0.01,100,0.858742694060008,0.866856268473715,0.858716241213466,0.862767055405889
"2516","es","d_fr_eco",1274,20000,"MLP",3,64,0.2,0.001,100,0.868949413299561,0.873101785589315,0.868956714761376,0.871024318764556
"2517","es","d_fr_eco",1274,20000,"MLP",3,64,0.2,1e-04,100,0.824187636375427,0.827849368837,0.824202737698853,0.826022028601088
"2518","es","d_fr_eco",1274,20000,"MLP",3,128,0.2,0.01,100,0.861510892709096,0.880648062509251,0.861514983351831,0.870976459653337
"2519","es","d_fr_eco",1274,20000,"MLP",3,128,0.2,0.001,100,0.86738121509552,0.871513002806896,0.867385312615612,0.869444258682322
"2520","es","d_fr_eco",1274,20000,"MLP",3,128,0.2,1e-04,100,0.854810039202372,0.857618103503629,0.854815945246023,0.856214731705247
"2521","uk","d_fr_lab",2553,20000,"MLP",2,16,0.2,0.01,100,0.886016428470612,0.888799569412128,0.886016451233843,0.887405828196302
"2522","uk","d_fr_lab",2553,20000,"MLP",2,16,0.2,0.001,100,0.855464160442352,0.864780609461461,0.855464159811986,0.860097156763452
"2523","uk","d_fr_lab",2553,20000,"MLP",2,16,0.2,1e-04,100,0.767920076847076,0.771903272458211,0.767920094007051,0.769906531437003
"2524","uk","d_fr_lab",2553,20000,"MLP",2,32,0.2,0.01,100,0.886604011058807,0.889162404092072,0.886603995299647,0.887881356701322
"2525","uk","d_fr_lab",2553,20000,"MLP",2,32,0.2,0.001,100,0.870152771472931,0.875874959336826,0.870152761457109,0.873004483813714
"2526","uk","d_fr_lab",2553,20000,"MLP",2,32,0.2,1e-04,100,0.767332553863525,0.778173704016081,0.767332549941246,0.772715103637971
"2527","uk","d_fr_lab",2553,20000,"MLP",2,64,0.2,0.01,100,0.867802560329437,0.876180670892226,0.86780258519389,0.871971503904904
"2528","uk","d_fr_lab",2553,20000,"MLP",2,64,0.2,0.001,100,0.870152771472931,0.876326650943396,0.870152761457109,0.873228793700764
"2529","uk","d_fr_lab",2553,20000,"MLP",2,64,0.2,1e-04,100,0.772032916545868,0.78333987726179,0.772032902467685,0.777645291138869
"2530","uk","d_fr_lab",2553,20000,"MLP",2,128,0.2,0.01,100,0.880141019821167,0.88216953538315,0.880141010575793,0.881154105502802
"2531","uk","d_fr_lab",2553,20000,"MLP",2,128,0.2,0.001,100,0.87250292301178,0.878486486183132,0.872502937720329,0.87548448834566
"2532","uk","d_fr_lab",2553,20000,"MLP",2,128,0.2,1e-04,100,0.780846059322357,0.793846798428109,0.780846063454759,0.78729276361559
"2533","uk","d_fr_lab",2553,20000,"MLP",3,16,0.2,0.01,100,0.883078753948212,0.883727813924667,0.883078730904818,0.883403153185852
"2534","uk","d_fr_lab",2553,20000,"MLP",3,16,0.2,0.001,100,0.859576940536499,0.869726828714221,0.85957696827262,0.864622112036245
"2535","uk","d_fr_lab",2553,20000,"MLP",3,16,0.2,1e-04,100,0.800235033035278,0.801039784566606,0.800235017626322,0.800637198867019
"2536","uk","d_fr_lab",2553,20000,"MLP",3,32,0.2,0.01,100,0.879553437232971,0.881780781581608,0.879553466509988,0.880665715757612
"2537","uk","d_fr_lab",2553,20000,"MLP",3,32,0.2,0.001,100,0.878378391265869,0.883359075087578,0.878378378378378,0.880861686143684
"2538","uk","d_fr_lab",2553,20000,"MLP",3,32,0.2,1e-04,100,0.77967095375061,0.799896351575456,0.779670975323149,0.789654176773559
"2539","uk","d_fr_lab",2553,20000,"MLP",3,64,0.2,0.01,100,0.839012920856476,0.864249842364897,0.839012925969448,0.851444418902331
"2540","uk","d_fr_lab",2553,20000,"MLP",3,64,0.2,0.001,100,0.880141019821167,0.885463615984856,0.880141010575793,0.882794290496539
"2541","uk","d_fr_lab",2553,20000,"MLP",3,64,0.2,1e-04,100,0.812573432922363,0.823014532129362,0.812573443008226,0.817760661222644
"2542","uk","d_fr_lab",2553,20000,"MLP",3,128,0.2,0.01,100,0.876028180122375,0.877844377844378,0.876028202115159,0.876935349633726
"2543","uk","d_fr_lab",2553,20000,"MLP",3,128,0.2,0.001,100,0.881903648376465,0.886519777738026,0.881903642773208,0.884205685481865
"2544","uk","d_fr_lab",2553,20000,"MLP",3,128,0.2,1e-04,100,0.857814311981201,0.865322556769399,0.857814336075206,0.861552088645324
"2545","uk","d_fr_lab",2553,20000,"MLP",2,16,0.2,0.01,100,0.883372515439987,0.886860567686543,0.88337250293772,0.885113098873198
"2546","uk","d_fr_lab",2553,20000,"MLP",2,16,0.2,0.001,100,0.861045837402344,0.868450693361063,0.861045828437133,0.864732408879782
"2547","uk","d_fr_lab",2553,20000,"MLP",2,16,0.2,1e-04,100,0.758519381284714,0.768238003202308,0.758519388954171,0.763347764031213
"2548","uk","d_fr_lab",2553,20000,"MLP",2,32,0.2,0.01,100,0.882491171360016,0.888092136350794,0.882491186839013,0.885282802753011
"2549","uk","d_fr_lab",2553,20000,"MLP",2,32,0.2,0.001,100,0.872209161520004,0.878261180274445,0.872209165687427,0.875224710969784
"2550","uk","d_fr_lab",2553,20000,"MLP",2,32,0.2,1e-04,100,0.768213868141174,0.775278543926555,0.768213866039953,0.771730037209017
"2551","uk","d_fr_lab",2553,20000,"MLP",2,64,0.2,0.01,100,0.880728542804718,0.884318332695461,0.880728554641598,0.882519793197098
"2552","uk","d_fr_lab",2553,20000,"MLP",2,64,0.2,0.001,100,0.868096351623535,0.875628202482998,0.868096357226792,0.871846013325687
"2553","uk","d_fr_lab",2553,20000,"MLP",2,64,0.2,1e-04,100,0.769388943910599,0.780689109206802,0.769388954171563,0.774997842310777
"2554","uk","d_fr_lab",2553,20000,"MLP",2,128,0.2,0.01,100,0.876615762710571,0.884079949021054,0.876615746180964,0.880332025922059
"2555","uk","d_fr_lab",2553,20000,"MLP",2,128,0.2,0.001,100,0.866921246051788,0.874425776896909,0.866921269095182,0.870657352285711
"2556","uk","d_fr_lab",2553,20000,"MLP",2,128,0.2,1e-04,100,0.777320802211761,0.78912587017812,0.77732079905993,0.783178851871274
"2557","uk","d_fr_lab",2553,20000,"MLP",3,16,0.2,0.01,100,0.876321971416473,0.880144354984551,0.876321974148061,0.878229005478535
"2558","uk","d_fr_lab",2553,20000,"MLP",3,16,0.2,0.001,100,0.871915400028229,0.879263865763833,0.871915393654524,0.875574211515395
"2559","uk","d_fr_lab",2553,20000,"MLP",3,16,0.2,1e-04,100,0.778495907783508,0.786961793663068,0.778495887191539,0.782705948855956
"2560","uk","d_fr_lab",2553,20000,"MLP",3,32,0.2,0.01,100,0.882784962654114,0.8864929207748,0.882784958871915,0.884635054345098
"2561","uk","d_fr_lab",2553,20000,"MLP",3,32,0.2,0.001,100,0.873971790075302,0.8799622424819,0.873971797884841,0.876956790201614
"2562","uk","d_fr_lab",2553,20000,"MLP",3,32,0.2,1e-04,100,0.795828431844711,0.800904281216117,0.795828437132785,0.79835829138926
"2563","uk","d_fr_lab",2553,20000,"MLP",3,64,0.2,0.01,100,0.871327847242355,0.882470217550518,0.871327849588719,0.876863638284916
"2564","uk","d_fr_lab",2553,20000,"MLP",3,64,0.2,0.001,100,0.881609857082367,0.88753909149105,0.881609870740306,0.884564545361408
"2565","uk","d_fr_lab",2553,20000,"MLP",3,64,0.2,1e-04,100,0.824030548334122,0.832716641689951,0.824030552291422,0.828350827026351
"2566","uk","d_fr_lab",2553,20000,"MLP",3,128,0.2,0.01,100,0.871915400028229,0.8810347601339,0.871915393654524,0.876451356069976
"2567","uk","d_fr_lab",2553,20000,"MLP",3,128,0.2,0.001,100,0.882784962654114,0.887262070921787,0.882784958871915,0.885017852750035
"2568","uk","d_fr_lab",2553,20000,"MLP",3,128,0.2,1e-04,100,0.861339598894119,0.868426198205772,0.861339600470035,0.864868382960164
"2569","uk","d_fr_lab",2553,20000,"MLP",2,16,0.2,0.01,100,0.897375643253326,0.900155399560231,0.897375636506071,0.898763368673145
"2570","uk","d_fr_lab",2553,20000,"MLP",2,16,0.2,0.001,100,0.869565228621165,0.875973264885836,0.869565217391304,0.87275747884484
"2571","uk","d_fr_lab",2553,20000,"MLP",2,16,0.2,1e-04,100,0.766353289286296,0.775287173547624,0.766353309831571,0.770794355653989
"2572","uk","d_fr_lab",2553,20000,"MLP",2,32,0.2,0.01,100,0.901096761226654,0.905207280119431,0.901096748922836,0.903147337438415
"2573","uk","d_fr_lab",2553,20000,"MLP",2,32,0.2,0.001,100,0.877790828545888,0.884235662452336,0.877790834312573,0.881001462007554
"2574","uk","d_fr_lab",2553,20000,"MLP",2,32,0.2,1e-04,100,0.769878586133321,0.778190291767888,0.7698785742264,0.774012119826843
"2575","uk","d_fr_lab",2553,20000,"MLP",2,64,0.2,0.01,100,0.893458664417267,0.896768073296106,0.893458676067372,0.895110315820614
"2576","uk","d_fr_lab",2553,20000,"MLP",2,64,0.2,0.001,100,0.888562500476837,0.893756523204035,0.888562475518997,0.891151931094732
"2577","uk","d_fr_lab",2553,20000,"MLP",2,64,0.2,1e-04,100,0.776341557502747,0.784977361204105,0.776341558950255,0.780635577358664
"2578","uk","d_fr_lab",2553,20000,"MLP",2,128,0.2,0.01,100,0.892871121565501,0.895903089588824,0.892871132001567,0.894384541223614
"2579","uk","d_fr_lab",2553,20000,"MLP",2,128,0.2,0.001,100,0.88386211792628,0.888699805443662,0.883862122992558,0.886274362707855
"2580","uk","d_fr_lab",2553,20000,"MLP",2,128,0.2,1e-04,100,0.787113209565481,0.796345777016769,0.787113200156678,0.791702572677721
"2581","uk","d_fr_lab",2553,20000,"MLP",3,16,0.2,0.01,100,0.889541705449422,0.894896404721877,0.889541715628672,0.892211026079007
"2582","uk","d_fr_lab",2553,20000,"MLP",3,16,0.2,0.001,100,0.894829610983531,0.899569283684812,0.894829612220917,0.897193188339788
"2583","uk","d_fr_lab",2553,20000,"MLP",3,16,0.2,1e-04,100,0.764590660730998,0.786366583614745,0.764590677634156,0.775325760492848
"2584","uk","d_fr_lab",2553,20000,"MLP",3,32,0.2,0.01,100,0.896004716555277,0.901789804865008,0.896004700352526,0.898887944694508
"2585","uk","d_fr_lab",2553,20000,"MLP",3,32,0.2,0.001,100,0.891696055730184,0.896894799861527,0.891696043869957,0.894287866458659
"2586","uk","d_fr_lab",2553,20000,"MLP",3,32,0.2,1e-04,100,0.812181750933329,0.818603779229721,0.812181746964356,0.815380118117746
"2587","uk","d_fr_lab",2553,20000,"MLP",3,64,0.2,0.01,100,0.893262843290965,0.896201577503595,0.893262828045437,0.894729789692604
"2588","uk","d_fr_lab",2553,20000,"MLP",3,64,0.2,0.001,100,0.895025451978048,0.899436457723124,0.895025460242852,0.897225537608877
"2589","uk","d_fr_lab",2553,20000,"MLP",3,64,0.2,1e-04,100,0.840971410274506,0.8454553684603,0.840971406188798,0.843207426224442
"2590","uk","d_fr_lab",2553,20000,"MLP",3,128,0.2,0.01,100,0.89874658981959,0.903004052113148,0.898746572659616,0.900870282242075
"2591","uk","d_fr_lab",2553,20000,"MLP",3,128,0.2,0.001,100,0.899138271808624,0.902929970596618,0.899138268703486,0.90103013062152
"2592","uk","d_fr_lab",2553,20000,"MLP",3,128,0.2,1e-04,100,0.871131996313731,0.877230411431635,0.871132001566784,0.874170570660037
"2593","pl","d_fr_sec",995,20000,"MLP",2,16,0.2,0.01,100,0.948795199394226,0.949594648634893,0.948795180722892,0.949194746339141
"2594","pl","d_fr_sec",995,20000,"MLP",2,16,0.2,0.001,100,0.902108430862427,0.902550339227814,0.90210843373494,0.902329332376837
"2595","pl","d_fr_sec",995,20000,"MLP",2,16,0.2,1e-04,100,0.813252985477448,0.813298490127758,0.813253012048193,0.813275750452196
"2596","pl","d_fr_sec",995,20000,"MLP",2,32,0.2,0.01,100,0.95481926202774,0.954885307781649,0.954819277108434,0.954852291303491
"2597","pl","d_fr_sec",995,20000,"MLP",2,32,0.2,0.001,100,0.92018073797226,0.921285304952927,0.920180722891566,0.920732682636871
"2598","pl","d_fr_sec",995,20000,"MLP",2,32,0.2,1e-04,100,0.817771077156067,0.824269777345739,0.817771084337349,0.821007570926848
"2599","pl","d_fr_sec",995,20000,"MLP",2,64,0.2,0.01,100,0.948795199394226,0.948860336817654,0.948795180722892,0.948827757651704
"2600","pl","d_fr_sec",995,20000,"MLP",2,64,0.2,0.001,100,0.929216861724854,0.929688564344296,0.92921686746988,0.929452656060595
"2601","pl","d_fr_sec",995,20000,"MLP",2,64,0.2,1e-04,100,0.816265046596527,0.825526669654863,0.816265060240964,0.820869741838821
"2602","pl","d_fr_sec",995,20000,"MLP",2,128,0.2,0.01,100,0.95481926202774,0.955083514887436,0.954819277108434,0.954951377719098
"2603","pl","d_fr_sec",995,20000,"MLP",2,128,0.2,0.001,100,0.933734953403473,0.934302325581395,0.933734939759036,0.934018546503125
"2604","pl","d_fr_sec",995,20000,"MLP",2,128,0.2,1e-04,100,0.820783138275146,0.822330097087379,0.82078313253012,0.821555886587682
"2605","pl","d_fr_sec",995,20000,"MLP",3,16,0.2,0.01,100,0.95481926202774,0.954835782979496,0.954819277108434,0.954827529972632
"2606","pl","d_fr_sec",995,20000,"MLP",3,16,0.2,0.001,100,0.938252985477448,0.939405103015418,0.938253012048193,0.938828704082584
"2607","pl","d_fr_sec",995,20000,"MLP",3,16,0.2,1e-04,100,0.825301229953766,0.826260236578708,0.825301204819277,0.825780442252823
"2608","pl","d_fr_sec",995,20000,"MLP",3,32,0.2,0.01,100,0.96234941482544,0.962454287243986,0.962349397590361,0.962401839559261
"2609","pl","d_fr_sec",995,20000,"MLP",3,32,0.2,0.001,100,0.945783138275146,0.946042120551924,0.94578313253012,0.945912608813487
"2610","pl","d_fr_sec",995,20000,"MLP",3,32,0.2,1e-04,100,0.837349414825439,0.841827541827542,0.837349397590361,0.839582498397847
"2611","pl","d_fr_sec",995,20000,"MLP",3,64,0.2,0.01,100,0.971385538578033,0.971492481782956,0.971385542168675,0.971439009032738
"2612","pl","d_fr_sec",995,20000,"MLP",3,64,0.2,0.001,100,0.950301229953766,0.950632359750506,0.950301204819277,0.950466753440225
"2613","pl","d_fr_sec",995,20000,"MLP",3,64,0.2,1e-04,100,0.838855445384979,0.838858495958194,0.838855421686747,0.838856958819654
"2614","pl","d_fr_sec",995,20000,"MLP",3,128,0.2,0.01,100,0.977409660816193,0.9774139698611,0.977409638554217,0.97741180420286
"2615","pl","d_fr_sec",995,20000,"MLP",3,128,0.2,0.001,100,0.965361416339874,0.965365667782586,0.965361445783132,0.965363556778243
"2616","pl","d_fr_sec",995,20000,"MLP",3,128,0.2,1e-04,100,0.890060245990753,0.890858098709988,0.890060240963855,0.890458991115368
"2617","pl","d_fr_sec",995,20000,"MLP",2,16,0.2,0.01,100,0.932922869920731,0.933936609471764,0.932947803297783,0.933441944521306
"2618","pl","d_fr_sec",995,20000,"MLP",2,16,0.2,0.001,100,0.907310247421265,0.908525068698371,0.907338568776617,0.907931431103193
"2619","pl","d_fr_sec",995,20000,"MLP",2,16,0.2,1e-04,100,0.822913825511932,0.831501088850726,0.822994394496415,0.827225872817002
"2620","pl","d_fr_sec",995,20000,"MLP",2,32,0.2,0.01,100,0.932918339967728,0.934160152803733,0.932945528336913,0.933552445490224
"2621","pl","d_fr_sec",995,20000,"MLP",2,32,0.2,0.001,100,0.920873552560806,0.921673307353944,0.920895060604958,0.921284019625169
